Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.Assign.ARG_LENGTH,3,Field,mixin,Assign,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.UmodSmDecl.ARG_LENGTH,3,Field,mixin,UmodSmDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Empty.ARG_LENGTH,3,Field,mixin,Empty,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.LocalIdProd.ARG_LENGTH,3,Field,mixin,LocalIdProd,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Cla1.ARG_LENGTH,3,Field,mixin,Cla1,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.TryStmt.ARG_LENGTH,3,Field,mixin,TryStmt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.StarName.ARG_LENGTH,3,Field,mixin,StarName,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnShR.ARG_LENGTH,3,Field,mixin,AssnShR,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Dim2.ARG_LENGTH,3,Field,mixin,Dim2,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ImpEscape.ARG_LENGTH,3,Field,mixin,ImpEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.QNameSuf.ARG_LENGTH,3,Field,mixin,QNameSuf,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.UmodClassDecl.ARG_LENGTH,3,Field,mixin,UmodClassDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnExpr.ARG_LENGTH,3,Field,mixin,AssnExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnMinus.ARG_LENGTH,3,Field,mixin,AssnMinus,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.EstmEscape.ARG_LENGTH,3,Field,mixin,EstmEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PIncExpr.ARG_LENGTH,3,Field,mixin,PIncExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PrimDotC.ARG_LENGTH,3,Field,mixin,PrimDotC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.BoolTyp.ARG_LENGTH,3,Field,mixin,BoolTyp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnXor.ARG_LENGTH,3,Field,mixin,AssnXor,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnTimes.ARG_LENGTH,3,Field,mixin,AssnTimes,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SetParent.ARG_LENGTH,3,Field,mixin,SetParent,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModTypeDecl.ARG_LENGTH,3,Field,mixin,ModTypeDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NotUE.ARG_LENGTH,3,Field,mixin,NotUE,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.RelExpr.ARG_LENGTH,3,Field,mixin,RelExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NInterDecl.ARG_LENGTH,3,Field,mixin,NInterDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SEBodyC.ARG_LENGTH,3,Field,mixin,SEBodyC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ThisPre.ARG_LENGTH,3,Field,mixin,ThisPre,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SuperLA.ARG_LENGTH,3,Field,mixin,SuperLA,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PEIncDec.ARG_LENGTH,3,Field,mixin,PEIncDec,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CastExpr1.ARG_LENGTH,3,Field,mixin,CastExpr1,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MDSEmpty.ARG_LENGTH,3,Field,mixin,MDSEmpty,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModPublic.ARG_LENGTH,3,Field,mixin,ModPublic,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_ModifiersC.ARG_LENGTH,3,Field,mixin,AST_ModifiersC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModNew.ARG_LENGTH,3,Field,mixin,ModNew,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.StrLit.ARG_LENGTH,3,Field,mixin,StrLit,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.DelivDecl.ARG_LENGTH,3,Field,mixin,DelivDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.FldVarDec.ARG_LENGTH,3,Field,mixin,FldVarDec,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Ute.ARG_LENGTH,3,Field,mixin,Ute,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ConSuper.ARG_LENGTH,3,Field,mixin,ConSuper,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_StmtC.ARG_LENGTH,3,Field,mixin,AST_StmtC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.BlockC.ARG_LENGTH,3,Field,mixin,BlockC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Cla2.ARG_LENGTH,3,Field,mixin,Cla2,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SmSName.ARG_LENGTH,3,Field,mixin,SmSName,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnDiv.ARG_LENGTH,3,Field,mixin,AssnDiv,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_ExpStmtC.ARG_LENGTH,3,Field,mixin,AST_ExpStmtC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ArrayInit.ARG_LENGTH,3,Field,mixin,ArrayInit,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.TestDecl.ARG_LENGTH,3,Field,mixin,TestDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModTransient.ARG_LENGTH,3,Field,mixin,ModTransient,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.OpParenLA.ARG_LENGTH,3,Field,mixin,OpParenLA,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AsgExpr.ARG_LENGTH,3,Field,mixin,AsgExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExDimBod.ARG_LENGTH,3,Field,mixin,ExDimBod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExclOrExpr.ARG_LENGTH,3,Field,mixin,ExclOrExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CAEBod.ARG_LENGTH,3,Field,mixin,CAEBod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NameId.ARG_LENGTH,3,Field,mixin,NameId,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Augment.ARG_LENGTH,3,Field,mixin,Augment,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PDecExpr.ARG_LENGTH,3,Field,mixin,PDecExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.StmEscape.ARG_LENGTH,3,Field,mixin,StmEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MinusMinus.ARG_LENGTH,3,Field,mixin,MinusMinus,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModVolatile.ARG_LENGTH,3,Field,mixin,ModVolatile,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.LocalVarDecl.ARG_LENGTH,3,Field,mixin,LocalVarDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NoTransDecl.ARG_LENGTH,3,Field,mixin,NoTransDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.TypEscape.ARG_LENGTH,3,Field,mixin,TypEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.BangLA.ARG_LENGTH,3,Field,mixin,BangLA,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ProceedDecl.ARG_LENGTH,3,Field,mixin,ProceedDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExpEscape.ARG_LENGTH,3,Field,mixin,ExpEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PDExpr.ARG_LENGTH,3,Field,mixin,PDExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AndExpr.ARG_LENGTH,3,Field,mixin,AndExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ConThis.ARG_LENGTH,3,Field,mixin,ConThis,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Cla3.ARG_LENGTH,3,Field,mixin,Cla3,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Null.ARG_LENGTH,3,Field,mixin,Null,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.FinallyC.ARG_LENGTH,3,Field,mixin,FinallyC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModAbstract.ARG_LENGTH,3,Field,mixin,ModAbstract,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnShRR.ARG_LENGTH,3,Field,mixin,AssnShRR,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CondAndExpr.ARG_LENGTH,3,Field,mixin,CondAndExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MultExpr.ARG_LENGTH,3,Field,mixin,MultExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NSmDecl.ARG_LENGTH,3,Field,mixin,NSmDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ShortTyp.ARG_LENGTH,3,Field,mixin,ShortTyp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.BlockStmt.ARG_LENGTH,3,Field,mixin,BlockStmt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SuperPre.ARG_LENGTH,3,Field,mixin,SuperPre,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PrimExpr.ARG_LENGTH,3,Field,mixin,PrimExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SourceDecl.ARG_LENGTH,3,Field,mixin,SourceDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PlstEscape.ARG_LENGTH,3,Field,mixin,PlstEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.REBod.ARG_LENGTH,3,Field,mixin,REBod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExprSuf.ARG_LENGTH,3,Field,mixin,ExprSuf,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.UmodIntExt.ARG_LENGTH,3,Field,mixin,UmodIntExt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MinusUE.ARG_LENGTH,3,Field,mixin,MinusUE,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModSynchronized.ARG_LENGTH,3,Field,mixin,ModSynchronized,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_VarDeclC.ARG_LENGTH,3,Field,mixin,AST_VarDeclC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.DotTimesC.ARG_LENGTH,3,Field,mixin,DotTimesC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ConSSuper.ARG_LENGTH,3,Field,mixin,ConSSuper,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.FormParDecl.ARG_LENGTH,3,Field,mixin,FormParDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModFinal.ARG_LENGTH,3,Field,mixin,ModFinal,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NameIdEscape.ARG_LENGTH,3,Field,mixin,NameIdEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_QualifiedNameC.ARG_LENGTH,3,Field,mixin,AST_QualifiedNameC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SwEscape.ARG_LENGTH,3,Field,mixin,SwEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnPlus.ARG_LENGTH,3,Field,mixin,AssnPlus,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExprStmt.ARG_LENGTH,3,Field,mixin,ExprStmt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.FIExprList.ARG_LENGTH,3,Field,mixin,FIExprList,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.GotoState.ARG_LENGTH,3,Field,mixin,GotoState,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Plus.ARG_LENGTH,3,Field,mixin,Plus,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.InclOrExpr.ARG_LENGTH,3,Field,mixin,InclOrExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AssnShL.ARG_LENGTH,3,Field,mixin,AssnShL,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.BasePre.ARG_LENGTH,3,Field,mixin,BasePre,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CharLit.ARG_LENGTH,3,Field,mixin,CharLit,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.LtOp.ARG_LENGTH,3,Field,mixin,LtOp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AllocSuf.ARG_LENGTH,3,Field,mixin,AllocSuf,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Args.ARG_LENGTH,3,Field,mixin,Args,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.IoExpr.ARG_LENGTH,3,Field,mixin,IoExpr,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ForStmt.ARG_LENGTH,3,Field,mixin,ForStmt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NStateDecl.ARG_LENGTH,3,Field,mixin,NStateDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.DecNameDim.ARG_LENGTH,3,Field,mixin,DecNameDim,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ViEscape.ARG_LENGTH,3,Field,mixin,ViEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.OtherDecl.ARG_LENGTH,3,Field,mixin,OtherDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PrepareDecl.ARG_LENGTH,3,Field,mixin,PrepareDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.RTPre.ARG_LENGTH,3,Field,mixin,RTPre,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.RRShift.ARG_LENGTH,3,Field,mixin,RRShift,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExprPre.ARG_LENGTH,3,Field,mixin,ExprPre,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Mod.ARG_LENGTH,3,Field,mixin,Mod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ExitDecl.ARG_LENGTH,3,Field,mixin,ExitDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ImpQual.ARG_LENGTH,3,Field,mixin,ImpQual,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.EEBodyC.ARG_LENGTH,3,Field,mixin,EEBodyC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.SwitchStmt.ARG_LENGTH,3,Field,mixin,SwitchStmt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.COEBod.ARG_LENGTH,3,Field,mixin,COEBod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.EOEBod.ARG_LENGTH,3,Field,mixin,EOEBod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CapSuperLA.ARG_LENGTH,3,Field,mixin,CapSuperLA,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.program.ARG_LENGTH,3,Field,mixin,program,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.BlkInterDcl.ARG_LENGTH,3,Field,mixin,BlkInterDcl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.GtOp.ARG_LENGTH,3,Field,mixin,GtOp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_VarInitC.ARG_LENGTH,3,Field,mixin,AST_VarInitC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MthEscape.ARG_LENGTH,3,Field,mixin,MthEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NClassDecl.ARG_LENGTH,3,Field,mixin,NClassDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.FPLit.ARG_LENGTH,3,Field,mixin,FPLit,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.StatesDecl.ARG_LENGTH,3,Field,mixin,StatesDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModNative.ARG_LENGTH,3,Field,mixin,ModNative,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.IntTyp.ARG_LENGTH,3,Field,mixin,IntTyp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.VEStmt.ARG_LENGTH,3,Field,mixin,VEStmt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.DoWhileStm.ARG_LENGTH,3,Field,mixin,DoWhileStm,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ThrowsClauseC.ARG_LENGTH,3,Field,mixin,ThrowsClauseC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MDecl.ARG_LENGTH,3,Field,mixin,MDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ArrDim1.ARG_LENGTH,3,Field,mixin,ArrDim1,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Div.ARG_LENGTH,3,Field,mixin,Div,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.QNameType.ARG_LENGTH,3,Field,mixin,QNameType,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.NIDecl.ARG_LENGTH,3,Field,mixin,NIDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Minus.ARG_LENGTH,3,Field,mixin,Minus,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ModOverrides.ARG_LENGTH,3,Field,mixin,ModOverrides,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AEBod.ARG_LENGTH,3,Field,mixin,AEBod,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.AST_ArgListC.ARG_LENGTH,3,Field,mixin,AST_ArgListC,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.StrEscape.ARG_LENGTH,3,Field,mixin,StrEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PPQualName.ARG_LENGTH,3,Field,mixin,PPQualName,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.MinusMinus2.ARG_LENGTH,3,Field,mixin,MinusMinus2,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.ContinueStm.ARG_LENGTH,3,Field,mixin,ContinueStm,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.UmodClassExt.ARG_LENGTH,3,Field,mixin,UmodClassExt,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PackStm.ARG_LENGTH,3,Field,mixin,PackStm,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.UmInterDecl.ARG_LENGTH,3,Field,mixin,UmInterDecl,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.LongTyp.ARG_LENGTH,3,Field,mixin,LongTyp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.LShift.ARG_LENGTH,3,Field,mixin,LShift,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.PlusPlus.ARG_LENGTH,3,Field,mixin,PlusPlus,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CharTyp.ARG_LENGTH,3,Field,mixin,CharTyp,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.Neq.ARG_LENGTH,3,Field,mixin,Neq,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
mixin.CatEscape.ARG_LENGTH,3,Field,mixin,CatEscape,ARG_LENGTH,syntax,TRUE,FALSE,,TRUE,FALSE,these fields belong to syntax and are fprivate
